David Harbour,6,Revolutionary Road,2
David Harbour,16,War of the Worlds,3
David Harbour,45,Kinsey,3
David Harold Brown,38,Back to the Future,2
David Harris,6,The Thin Blue Line,2
David Harris,9,The Warriors,2
David Harris (III),7,The Thin Blue Line,2
David Haydn-Jones,13,The Last Kiss,2
David Hemmings,13,Gangs of New York,2
David Hemmings,13,Gladiator,2
David Henry,19,Flawless,2
David Huddleston,1,Santa Claus,2
David Huddleston,8,The Producers,2
David Hughes,38,Dead Ringers,2
David Hurwitz,48,Cousins,2
David J. Fuller,28,Dances with Wolves,2
David James,46,The Final Cut,2
David Jewell,38,Waking Life,2
David Kaff,7,This Is Spinal Tap,3
David Kasday,19,Singin' in the Rain,3
David Katz,29,Die Hard,2
David Kaufman,25,Prom Night,2
David Kelly,6,Into the West,2
David Kelly,11,The MatchMaker,2
David Klar,67,Fever Pitch,2
David Koechner,5,Out Cold,2
David Koechner,6,"Yours, Mine and Ours",2
David Koechner,17,Balls of Fury,3
David Krumholtz,5,Harold & Kumar Go to White Castle,2
David L. McMillan,39,The Last Boy Scout,2
David Ladd,40,The Day of the Locust,2
David Landfield,9,The Bellboy,2
David Langham,34,The Phantom of the Opera,5
David Lansbury,11,Michael Clayton,2
David Leitch,35,V for Vendetta,2
David Letterman,13,Man on the Moon,2
David Lislegard,46,North Country,3
David Lloyd Meredith,38,Henry V,2
David Lowe,32,Prom Night,2
David Manners,3,Dracula,3
David Mark Farrow,19,The Last of the Mohicans,2
David Marshall Grant,7,The Stepford Wives,2
David Martinez,43,Waking Life,2
David McKay,8,Ae Fond Kiss...,2
David McSwain,34,Courage Under Fire,2
David Merheb,65,V for Vendetta,2
David Michael Gee,12,The Amityville Horror,2
David Michaels,20,Nirgendwo in Afrika,2
David Midthunder,30,The Missing,2
David Morrissey,2,Basic Instinct 2,2
David Morse,7,Contact,2
David Morse,8,Dreamer: Inspired by a True Story,2
David Moscow,6,Big,2
David Mottl,41,The Chronicles of Narnia: Prince Caspian,2
David Mucci,8,Unforgiven,2
David Neal,56,Flash Gordon,2
David Newell,36,A Star Is Born,2
David Newman,8,Kansas City,2
David Niven,3,Wuthering Heights,3
David Niven,34,Mutiny on the Bounty,2
David O'Hara,2,The MatchMaker,2
David Ogden Stiers,5,Teacher's Pet,2
David Ogden Stiers,46,The Curse of the Jade Scorpion,2
David Oliver,31,3:10 to Yuma,2
David Oxley,6,The Hound of the Baskervilles,3
David Oyelowo,4,The Best Man,2
David Papava,27,Eastern Promises,2
David Pardon,14,Born Yesterday,2
David Parfitt,39,Henry V,2
David Pasquesi,28,The Fugitive,2
David Pasquesi,31,Father of the Bride,2
David Patrick Kelly,3,The Warriors,2
David Patrick Kelly,6,48 Hrs.,2
David Patrick Kelly,8,The Longest Yard,2
David Patrick Kelly,10,Flirting with Disaster,2
David Paymer,5,Mighty Joe Young,2
David Paymer,6,Resurrecting the Champ,2
David Paymer,16,Ocean's Thirteen,2
David Poteat,7,For the Bible Tells Me So,2
David Povall,23,The Ring,3
David Powladge,20,The Usual Suspects,2
David Pressman,19,Black Moon Rising,2
David Proval,26,Balls of Fury,3
David Rasche,8,Burn After Reading,2
David Rasche,9,Cobra,2
David Rasche,9,The Sentinel,2
David Reivers,17,High School Musical 3: Senior Year,2
David Reynolds,17,The Hills Have Eyes II,2
David Ross McCarty,39,Cat People,2
David Ryall,10,Around the World in 80 Days,2
David S. Horsley,30,My Man Godfrey,2
David Schecter,3,Interview,2
David Schneider,20,28 Days Later...,2
David Schofield,8,Gladiator,2
David Schofield,14,Valkyrie,2
David Schofield,18,Pirates of the Caribbean: At World's End,2
David Schofield,41,The Last of the Mohicans,2
David Shamieh,22,Dreamer: Inspired by a True Story,2
David Sharpe,25,Singin' in the Rain,3
David Showacre,41,Cat People,2
David Solomini,33,Wonderland,3
David Sosa,19,Waking Life,2
David Spade,1,Joe Dirt,2
David Spade,17,Loser,2
David St. James,11,The Lost World: Jurassic Park,2
David St. James,15,Contact,2
David Steen,14,Of Mice and Men,2
David Sterne,14,Sinbad and the Eye of the Tiger,2
David Stiff,65,Star Wars: Episode III - Revenge of the Sith,2
David Strathairn,4,Twisted,2
David Stratton,36,The Freshman,3
David Suchet,4,A Perfect Murder,2
David Suchet,6,The In-Laws,2
David Suchet,10,The Bank Job,2
David Thewlis,3,Basic Instinct 2,2
David Thornton,7,Hush,2
David Threlfall,10,Elizabeth: The Golden Age,2
David Thursby,37,Mutiny on the Bounty,2
David Torrence,38,Mutiny on the Bounty,2
David Trevena,20,Nineteen Eighty-Four,2
David Tyrell,30,All Quiet on the Western Front,2
David Ursin,24,Jerry Maguire,2
David Ursin,40,Die Hard,2
David Ury,55,National Treasure: Book of Secrets,2
David W. Butler,13,Léon,2
David W. Rose,43,Cousins,2
David Wain,10,The Baxter,2
David Walden,37,Dead Ringers,2
David Walliams,14,Run Fatboy Run,2
David Walliams,24,The Chronicles of Narnia: Prince Caspian,2
David Walrod,34,Live Free or Die Hard,2
David Ward,33,My Man Godfrey,2
David Warner,3,The Omen,2
David Warner,11,Titanic,2
David Warshofsky,6,Taken,2
David Warshofsky,15,Running Scared,3
David Waters,38,Mission: Impossible III,2
David Wayne,6,The Front Page,2
David Webb,32,Babe,2
David Weininger,42,The Blob,2
David Wenham,6,The Proposition,2
David Wenham,11,Moulin Rouge!,2
David Wenham,18,The Lord of the Rings: The Return of the King,2
David Wohl,44,Presumed Innocent,2
David Zayas,38,Michael Clayton,2
David de Lange,29,The Karate Kid,3
Dawei Hu,5,Sien nui yau wan,2
Dawn Addams,10,Singin' in the Rain,3
Dawn Chubai,13,4: Rise of the Silver Surfer,2
Dawn Collins,95,The Phantom of the Opera,5
Dawn Didawick,15,The Moguls,2
Dawn Upshaw,19,The Greatest Game Ever Played,2
Dax Shepard,3,Employee of the Month,2
Daxing Zhang,50,Charlie's Angels: Full Throttle,2
Dayna Cussler,10,Sahara,2
Dayo Ade,23,Casino Royale,2
De'aundre Bonds,8,The Wood,2
De'voreaux White,8,Die Hard,2
DeAnn Mears,30,Presumed Innocent,2
DeForest Covan,19,The Day of the Locust,2
DeRay Davis,4,The Fog,2
DeRay Davis,12,Barbershop 2: Back in Business,2
DeRay Davis,14,School for Scoundrels,2
DeVeren Bookwalter,5,The Enforcer,2
DeWayne Jessie,13,Animal House,2
DeWitt Jennings,14,Mutiny on the Bounty,2
DeWitt Jennings,17,Movie Crazy,3
Dea McAllister,17,The Wizard,2
Deacon Dawson,36,Runaway Jury,2
Dean Blasucci,110,Jerry Maguire,2
Dean Collins,14,"Yours, Mine and Ours",2
Dean Goodman,17,Tucker: The Man and His Dream,2
Dean Jagger,4,Bad Day at Black Rock,2
Dean Jagger,5,Twelve O'Clock High,2
Dean Jones,3,That Darn Cat,2
Dean Martin,5,The Cannonball Run,2
Dean Masserman,37,Cabin Fever,2
Dean Raphael Ferrandini,16,Missing in Action 2: The Beginning,2
Dean Ricca,41,Nobody's Fool,2
Dean Smith,35,Raw Deal,2
Dean Stockwell,5,Tucker: The Man and His Dream,2
Dean Stockwell,19,Dune,2
Dean Wray,17,Insomnia,2
Deanna Milligan,27,This Boy's Life,2
Deanna Russo,3,Believers,2
Deannie Best,27,The Big Sleep,2
Deano Clavet,24,Black Robe,2
Debbie Atkinson,36,The Whole Ten Yards,2
Debbie Casperson,26,Flight of the Navigator,2
Debbie Entin,48,Prom Night,2
Debbie McCann,35,Steel Magnolias,2
Debbie Reynolds,3,Singin' in the Rain,3
Debbie Timuss,17,4: Rise of the Silver Surfer,2
Debi Mazar,5,Hush,2
Debi Mazar,13,The Women,3
Deborah Boone,79,The Guardian,2
Deborah Bundy,91,The Phantom of the Opera,5
Deborah Calloway Duke,9,Venom,2
Deborah Dalton,25,Cobra,2
Deborah Demere,39,Miami Vice,2
Deborah Dismukes,43,Lethal Weapon,2
Deborah Findlay,8,The End of the Affair,2
Deborah Harmon,21,Back to the Future,2
Deborah Kara Unger,3,The Game,2
Deborah Kara Unger,9,Deep Blue Sea,2
Deborah Kara Unger,31,Crash,3
Deborah Kerr,1,The King and I,2
Deborah Kerr,2,King Solomon's Mines,3
Deborah Kerr,2,The Grass Is Greener,2
Deborah Martinez,45,The Missing,2
Deborah Morgan,28,Taxi Driver,2
Deborah O'Brien,24,Bottle Shock,2
Deborah Pratt,8,Spacehunter: Adventures in the Forbidden Zone,2
Deborah Van Valkenburgh,6,The Warriors,2
Deborra-Lee Furness,4,Sleepwalking,2
Debra Gillett,18,Notes on a Scandal,2
Debra Jo Rupp,4,Teacher's Pet,2
Debra Jo Rupp,32,Big,2
Debra Lawrence,19,Evil Angels,2
Debra Messing,4,Open Season,2
Debra Messing,4,The Women,3
Debra Monk,8,The Bridges of Madison County,2
Debra Monk,10,The Producers,2
Debra Monk,11,The Devil's Advocate,2
Debra Mooney,18,Dead Poets Society,2
Debra Paget,4,Prince Valiant,2
Debra Paget,5,The Ten Commandments,2
Debra Sandlund,3,Tough Guys Don't Dance,2
Declan Duddy,10,Bloody Sunday,2
Dedee Pfeiffer,67,Frankie and Johnny,2
Dee McCafferty,16,Dead Ringers,2
Dee McCaffrey,48,F/X2,2
Dee Wallace,4,Best of the Best 3: No Turning Back,2
Dee Wallace,33,Halloween,2
Dee Wallace Stone,22,Halloween,2
Deep Roy,34,Flash Gordon,2
Deidrie Henry,1,The Riches,2
Deirdre O'Connell,16,CrissCross,2
Del Close,9,The Blob,2
Del Pentacost,9,Coyote Ugly,2
Del Pentecost,16,"O Brother, Where Art Thou?",2
Delia Jurek,24,The Cure,2
Delphine Chaneac,9,The Pink Panther,2
Delphine French,21,The Cure,2
Delroy Lindo,4,Gone in Sixty Seconds,2
Delroy Lindo,5,Ransom,2
Delroy Lindo,6,Sahara,2
Delroy Lindo,16,The Devil's Advocate,2
Demi Moore,1,Flawless,2
Demi Moore,1,The Scarlet Letter,2
Demi Moore,3,We're No Angels,2
Demi Moore,9,Charlie's Angels: Full Throttle,2
Demitri Goritsas,52,National Treasure: Book of Secrets,2
Denalda Williams,23,Cousins,2
Denholm Elliott,3,Indiana Jones and the Last Crusade,2
Denholm Elliott,4,The Razor's Edge,2
Denis Akiyama,7,Dead Ringers,2
Denis Conway,17,Alexander,2
Denis Cowles,18,Goldfinger,2
Denis Forest,22,The Mask,3
Denis Lacroix,34,Black Robe,2
Denis Lavant,1,Boy Meets Girl,2
Denis Leary,3,The Thomas Crown Affair,2
Denis Leary,3,True Crime,2
Denis Leary,9,The MatchMaker,2
Denis Leary,24,Natural Born Killers,3
Denis Nsanzamahoro,14,Shooting Dogs,2
Denis O'Dea,5,Niagara,2
Denis O'Hare,8,Milk,2
Denis O'Hare,10,Changeling,2
Denis O'Hare,16,Michael Clayton,2
Denis Plante,42,Black Robe,2
Denis Podalydès,9,Caché,2
Denise Ames,10,The Last Boy Scout,2
Denise Crosby,14,48 Hrs.,2
Denise Kirby,27,Charlotte's Web,2
Denise Lecce,24,Problem Child 2,2
Denise Lynch,83,Appaloosa,2
Denise McLeod,33,Dead Ringers,2
Denise Zadroga,105,Mona Lisa Smile,2
Dennis Daniels,28,Grease,2
Dennis Depew,39,Live Free or Die Hard,2
Dennis Dugan,39,The Day of the Locust,2
Dennis E. Garber,42,North Country,3
Dennis Eckersley,59,Fever Pitch,2
Dennis Farina,6,Bottle Shock,2
Dennis Farina,7,Big Trouble,2
Dennis Foulkrod,75,Appaloosa,2
Dennis Garber,29,The Last Boy Scout,2
Dennis Gregory,58,The Warriors,2
Dennis Hayden,27,Die Hard,2
Dennis Holahan,14,Scarface,3
Dennis Hopper,8,Sleepwalking,2
Dennis Hopper,31,Cool Hand Luke,2
Dennis J. Banks,13,The Last of the Mohicans,2
Dennis Letts,10,Where the Heart Is,2
Dennis Lili,13,Richard III,2
Dennis Miller,2,Joe Dirt,2
Dennis Miller,23,Evil Angels,2
Dennis O'Keefe,51,A Star Is Born,2
Dennis Ott,33,Bill & Ted's Bogus Journey,2
Dennis Packer,43,The Last Boy Scout,2
Dennis Quaid,1,Flight of the Phoenix,2
Dennis Quaid,1,The Rookie,2
Dennis Quaid,1,"Yours, Mine and Ours",2
Dennis Quaid,2,The Parent Trap,2
Dennis Quaid,5,Traffic,2
Dennis Redfield,37,Problem Child 2,2
Dennis Ross,39,Singin' in the Rain,3
Dennis Scott,39,F/X2,2
Dennis Singletary,66,4: Rise of the Silver Surfer,2
Dennis St John,31,The Greatest Game Ever Played,2
Dennis Stewart,15,Grease,2
Dennis Storhøi,3,The 13th Warrior,2
Dennis Tate,28,Shaft,2
Denver Mattson,27,Raw Deal,2
Denzel Washington,1,Courage Under Fire,2
Denzel Washington,1,Inside Man,2
Denzel Washington,1,Man on Fire,2
Denzel Washington,1,The Bone Collector,2
Derbhle Crotty,28,Notes on a Scandal,2
Derek Barnes,22,Nobody's Fool,2
Derek Barton,6,Flight of the Phoenix,2
Derek Deadman,19,Never Say Never Again,2
Derek Deadman,23,Robin Hood: Prince of Thieves,2
Derek Hamilton,10,Out Cold,2
Derek Hutchinson,26,V for Vendetta,2
Derek Jacobi,2,Hamlet,6
Derek Jacobi,2,Henry V,2
Derek Jacobi,4,Underworld: Evolution,2
Derek Jacobi,5,Gladiator,2
Derek Luke,1,Miracle at St. Anna,2
Derek Mears,10,The Hills Have Eyes II,2
Derek Mitchell,31,The Freshman,3
Derek Ritschel,7,Men with Guns,2
Derek Sherinian,37,Wayne's World,2
Derek de Lint,6,When a Stranger Calls,2
Dermot Mulroney,2,My Best Friend's Wedding,2
Dermot Mulroney,4,Georgia Rule,2
Dermot Mulroney,5,Kansas City,2
Dermot Mulroney,13,Burn After Reading,2
Derren Nesbitt,10,Flawless,2
Derrick O'Connor,60,Soul Survivors,2
Derry Power,20,Into the West,2
Derry Power,45,Waking Life,2
Dervis Ward,25,Ben-Hur,2
Deryle J. Lujan,17,Employee of the Month,2
Deryle J. Lujan,18,3:10 to Yuma,2
Deryle J. Lujan,32,The Missing,2
Desmond Askew,10,The Hills Have Eyes,2
Desmond Harrington,2,The Hole,2
Desmond Harrington,9,Joan of Arc,2
Desmond Llewelyn,8,Goldfinger,2
Dev Patel,1,Slumdog Millionaire,2
Devert Hickman,32,Soul Survivors,2
Devin Thompson,64,The Guardian,2
Devon Aoki,4,DOA: Dead or Alive,4
Devon Brown,2,The Boys of Baraka,2
Devon Conti,14,Changeling,2
Devon Gearhart,5,Funny Games U.S.,2
Devon Jencks,72,Mona Lisa Smile,2
Devon Sawa,1,Slackers,2
Dewey Martin,5,The Desperate Hours,2
Dewey Robinson,40,Sullivan's Travels,2
Dexter Bell,28,Eight Below,2
Dexter Fletcher,33,Miami Vice,2
Dey Young,9,Flicka,2
Dey Young,86,Frankie and Johnny,2
Dhirendra,6,Possession,2
Diabolo,7,Before Sunset,2
Diahnne Abbott,12,Taxi Driver,2
Diana Bellamy,10,Blind Date,2
Diana Berriman,22,Notes on a Scandal,2
Diana Decker,6,Lolita,2
Diana Gettinger,42,Live Free or Die Hard,2
Diana James,28,Die Hard,2
Diana Jordan,71,Jerry Maguire,2
Diana Kent,4,Heavenly Creatures,2
Diana Kent,47,Frankie and Johnny,2
Diana Lee Inosanto,34,The Time Machine,3
Diana Lewis,5,Go West,2
Diana McGuerty,84,Appaloosa,2
Diana Minfa,85,Appaloosa,2
Diana Scarwid,4,The Cure,2
Diane Baker,10,Courage Under Fire,2
Diane Cilento,3,The Wicker Man,2
Diane Costa,25,Nobody's Fool,2
Diane Delano,8,The Ladykillers,2
Diane Franklin,2,The Last American Virgin,2
Diane Frazen,39,Frankie and Johnny,2
Diane Hartford,36,Casino Royale,2
Diane Keaton,2,Father of the Bride,2
Diane Keaton,6,The Godfather,2
Diane Keen,22,Nirgendwo in Afrika,2
Diane Klimaszewski,22,Problem Child 2,2
Diane Kruger,3,National Treasure: Book of Secrets,2
Diane Kruger,4,The Hunting Party,3
Diane Mizota,37,Impostor,2
Diane Pace,12,Gypsy,2
Diane Salinger,13,The Scarlet Letter,2
Diane Sokolow,19,Mixed Nuts,2
Diane Stanley,16,Planet of the Apes,3
Diane Venora,2,The 13th Warrior,2
Diane Venora,7,True Crime,2
Dianne Wiest,2,The Associate,2
Dianne Wiest,3,The Lost Boys,2
Dianne Wiest,7,Dan in Real Life,2
Dick Allen,16,Dreamer: Inspired by a True Story,2
Dick Balduzzi,29,The Postman Always Rings Twice,2
Dick Boccelli,12,Communion,2
Dick Botiller,21,Road to Morocco,2
Dick Butkus,18,The Last Boy Scout,2
Dick Crockett,14,Batman,2
Dick Cusack,16,The Fugitive,2
Dick Davalos,5,East of Eden,2
Dick Davalos,28,Cool Hand Luke,2
Dick Durock,12,The Enforcer,2
Dick Durock,13,Blind Date,2
Dick Durock,16,Raw Deal,2
Dick Gephardt,14,For the Bible Tells Me So,2
Dick Hyman,25,The Curse of the Jade Scorpion,2
Dick Jones,1,Pinocchio,2
Dick Jones,17,Heaven Can Wait,2
Dick Latessa,9,Alfie,2
Dick Miller,4,The Little Shop of Horrors,2
Dick O'Neill,19,The Front Page,2
Dick Patterson,17,Grease,2
Dick Powell Jr.,13,The Day of the Locust,2
Dick Rush,24,Movie Crazy,3
Dick Ryan,34,Strangers on a Train,2
Dick Wessel,37,Strangers on a Train,2
Dick Winslow,18,Mutiny on the Bounty,2
Dick Ziker,59,The Last Boy Scout,2
Dickie Arnold,13,Santa Claus,2
Dickie Jones,10,Pinocchio,2
Dickie Moore,6,Oliver Twist,3
Dickie Moore,16,Heaven Can Wait,2
Didi Conn,5,Grease,2
Didier Flamand,10,Der Himmel über Berlin,2
Diedrich Bader,8,Balls of Fury,3
Diego Luna,4,Milk,2
Dietrice A. Bolden,41,August Rush,4
Dig Wayne,7,Believers,2
Dima Martynov,13,Nochnoy dozor,2
Dina Gardener,42,August Rush,4
Dina Merrill,18,Open Season,2
Dina Spybey,9,SubUrbia,2
Dina Waters,13,Freaky Friday,2
Dinah Manoff,8,Grease,2
Dino,15,Eight Below,2
Dino Morea,1,The Holiday,2
Dion Anderson,13,The Adventures of Huck Finn,2
Dion Basco,11,Ask the Dust,2
Dirk Bogarde,1,A Tale of Two Cities,2
Dirk Vogeley,14,Der Himmel über Berlin,2
Dirk Zeelenberg,5,Simon,2
Dixon Harding,35,Mac and Me,2
Djimon Hounsou,4,The Four Feathers,2
Djimon Hounsou,5,The Island,2
Djimon Hounsou,6,Gladiator,2
Djimon Hounsou,9,Blueberry,2
Djuro Utjesanovic,12,No Man's Land,2
Dmitry Klokov,25,Nochnoy dozor,2
Dmitry Osetrov,26,Nochnoy dozor,2
Doc Duhame,17,The Whole Ten Yards,2
Dody Goodman,25,Grease,2
Dokdin Kanyaman,24,Nirgendwo in Afrika,2
Dolly Haas,6,I Confess,2
Dolly Parton,2,Steel Magnolias,2
Dolly Read,1,Beyond the Valley of the Dolls,2
Dolores Drake,30,Cousins,2
Dolores Messina,27,Big,2
Dom DeLuise,4,The Cannonball Run,2
Dom DeLuise,21,Fail-Safe,2
Dom Hetrakul,5,Bangkok Dangerous,2
Domenic Bove,12,The Pursuit of Happyness,2
Domenica Scorsese,35,Cape Fear,3
Domenick Lombardozzi,11,Miami Vice,2
Domenico Salvaggio,59,The Greatest Game Ever Played,2
Dominic Barto,10,Shaft,2
Dominic Colón,36,August Rush,4
Dominic Janes,10,Wild Hogs,2
Dominic Monaghan,8,The Lord of the Rings: The Return of the King,2
Dominic Scott Kay,11,Charlotte's Web,2
Dominic West,2,Punisher: War Zone,4
Dominic West,2,The Forgotten,2
Dominic West,6,Mona Lisa Smile,2
Dominic West,22,Richard III,2
Dominic Zamprogna,7,F/X2,2
Dominick Cicco,23,Invincible,2
Dominika Szady,24,La double vie de Véronique,2
Dominique Boschero,18,A Tale of Two Cities,2
Dominique Horwitz,4,Shooting Dogs,2
Dominique Parent,28,Tais-toi!,2
Dominique Swain,6,Face/Off,3
Dominique Vandenberg,19,Gangs of New York,2
Domiziana Giordano,9,Interview with the Vampire: The Vampire Chronicles,4
Don Ackerman,16,The Final Cut,2
Don Adler,10,Homeward Bound: The Incredible Journey,2
Don Ameche,1,Heaven Can Wait,2
Don Ameche,6,Homeward Bound: The Incredible Journey,2
Don Amendolia,20,Wayne's World,2
Don Barclay,6,Cinderella,2
Don Barclay,23,My Darling Clementine,2
Don Billett,8,Gloria,2
Don Bridges,31,Charlotte's Web,2
Don Brisebois,20,Black Robe,2
Don Brodie,6,Pinocchio,2
Don Brunner,32,The Blob,2
Don Calfa,5,Weekend at Bernie's,2
Don Calfa,10,The Postman Always Rings Twice,2
Don Cheadle,2,Crash,3
Don Cheadle,2,Traffic,2
Don Cheadle,5,Ocean's Thirteen,2
Don Cheadle,7,Ocean's Eleven,2
Don Creech,18,Flirting with Disaster,2
Don Creech,25,The Island,2
Don Eitner,11,Kronos,2
Don Estelle,12,Santa Claus,2
Don Fellows,17,The Omen,2
Don Forney,23,Bill & Ted's Bogus Journey,2
Don Frye,21,Miami Vice,2
Don Gallagher,9,The Bank Job,2
Don Garner,10,My Darling Clementine,2
Don Gavin,44,Fever Pitch,2
Don Gordon,36,Lethal Weapon,2
Don Haggerty,16,The Desperate Hours,2
Don Harvey,5,Tank Girl,2
Don Hicks,23,Twelve O'Clock High,2
Don Hood,21,Cat People,2
Don Hulbert,36,Singin' in the Rain,3
Don Keith Opper,21,Black Moon Rising,2
Don Mafia,3,24 Hour Party People,2
Don Maxwell,16,A Nightmare on Elm Street: The Dream Child,2
Don McGowan,31,Prince Valiant,2
Don McKellar,1,Last Night,2
Don McKellar,6,Blindness,2
Don McManus,6,Punch-Drunk Love,2
Don McManus,14,Auto Focus,2
Don Michael Paul,19,The Island,2
Don Michaelson,24,Slackers,2
Don Novello,14,Tucker: The Man and His Dream,2
Don Orlando,12,20 Million Miles to Earth,2
Don Orsillo,64,Fever Pitch,2
Don Pulford,20,Black Moon Rising,2
Don Pulford,48,The Last Boy Scout,2
Don Rickels,7,Quest for Camelot,3
Don Rickles,3,Toy Story,2
Don Rickles,16,Quest for Camelot,3
Don Ritchie,48,The Warriors,2
Don S. Davis,12,The Fan,2
Don Siegel,22,Invasion of the Body Snatchers,4
Don Sparks,25,Blind Date,2
Don Sparks,33,Kinsey,3
Don Thompson,7,Slither,2
Don Tilley,43,The Last of the Mohicans,2
Don Wilson,7,Niagara,2
Dona Drake,6,Road to Morocco,2
Donal Logue,1,Men with Guns,2
Donal Logue,13,American Splendor,2
Donal Logue,18,Jerry Maguire,2
Donald Battee,30,Peter Pan,2
Donald Crisp,6,Mutiny on the Bounty,2
Donald Crisp,6,Wuthering Heights,3
Donald Crisp,7,Prince Valiant,2
Donald Curtis,6,Spellbound,2
Donald Curtis,18,The Ten Commandments,2
Donald Eccles,12,The Wicker Man,2
Donald Fisher,74,The Guardian,2
Donald Fullilove,4,Spirit: Stallion of the Cimarron,2
Donald Fullilove,17,Back to the Future,2
Donald Gooden,46,Lethal Weapon,2
Donald Hotton,34,Dances with Wolves,2
Donald Lawton,32,The Man Who Knew Too Much,2
Donald Lee Hall Jr.,34,Cabin Fever,2
Donald O'Connor,2,Singin' in the Rain,3
Donald Pleasence,16,A Tale of Two Cities,2
Donald Sumpter,6,Eastern Promises,2
Donald Sumpter,13,Enigma,2
Donald Sumpter,19,Richard III,2
Donald Sutherland,1,The Day of the Locust,2
Donald Sutherland,3,Ask the Dust,2
Donald Sutherland,3,Da wan,2
Donald Sutherland,4,Pride & Prejudice,2
Donald Sutherland,8,Animal House,2
Donald Sutherland,8,The Italian Job,2
Donald Trump,33,The Associate,2
Donatas Banionis,2,Solyaris,2
Dong Jin Kim,1,War,2
Donn Pearce,32,Cool Hand Luke,2
Donna Barton Brothers,24,Dreamer: Inspired by a True Story,2
Donna Bullock,8,The Girl Next Door,3
Donna Cromer,26,Employee of the Month,2
Donna Dixon,10,Wayne's World,2
Donna Drake,43,Road to Morocco,2
Donna Godchaux,2,The Grateful Dead,2
Donna Hanover,10,Ransom,2
Donna Isaacson,46,Father of the Bride,2
Donna Maldonado,9,Raising Victor Vargas,2
Donna Martell,1,Project Moon Base,2
Donna Mitchell,13,Mona Lisa Smile,2
Donna Mitchell,16,The Baxter,2
Donna Ritchie,49,The Warriors,2
Donna Wilson,58,The Last Boy Scout,2
Donnetta Lavinia Grays,10,The Wrestler,2
Donnie Wahlberg,8,Ransom,2
Donny Burks,14,Shaft,2
Donovan Leitch,3,The Blob,2
Doodles Weaver,21,The Birds,2
Doran Clark,16,The Warriors,2
Doreen Eby,44,The Final Cut,2
Doreen Lang,16,The Birds,2
Doreen Stevens,49,Black Robe,2
Dorian Harewood,11,Assault on Precinct 13,2
Dorian Kingi,36,The Time Machine,3
Dorian Kingi,78,The Guardian,2
Doris Day,2,The Man Who Knew Too Much,2
Doris Grau,14,Babe,2
